,id,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
34,3KPwt1LBpt1jVSHz8GXERo,Feel like Makin' Love - 2015 Remaster,70,0.543,0.529,7,-9.717,1,0.030100000000000002,0.326,0.00269,0.709,0.746,85.126
35,2f0P7iELCvAlV8j6Z3rGDE,Stranglehold,69,0.484,0.711,2,-7.784,1,0.033100000000000004,0.0183,0.17300000000000001,0.0941,0.49,148.189
36,7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,78,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366
37,0J6mQxEZnlRt9ymzFntA6z,Livin' On A Prayer,2,0.534,0.887,0,-3.777,1,0.0345,0.07680000000000001,9.93e-05,0.325,0.72,122.494
38,5UwbnHhjnbinJH8TefuQfN,Long Cool Woman (In a Black Dress) - 1999 Remaster,64,0.757,0.868,9,-9.326,1,0.062,0.41100000000000003,0.00221,0.355,0.8150000000000001,138.923
39,6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,73,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535
40,1dv3ePjze9tPq2pk8eWJdR,Gimme Shelter,0,0.63,0.616,1,-8.128,0,0.0309,0.463,0.0408,0.17300000000000001,0.509,118.65
41,7IhkWF9zpiYKlU7CxHxYT9,All Right Now,0,0.766,0.446,2,-13.079,1,0.0867,0.25,0.000704,0.318,0.743,119.774
42,4JNi40t7xR5bO3PWxRkiPN,Free Bird,0,0.279,0.852,7,-7.838,1,0.0511,0.0119,0.076,0.062400000000000004,0.438,117.418
43,2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,80,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361
