,id,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
30,2BHj31ufdEqVK5CkYDp9mA,Mayonaka no Door / Stay With Me,55,0.658,0.747,5,-6.615,1,0.0431,0.176,8.49e-06,0.0789,0.792,108.259
31,1mkM0WaI38zcBmd6F4nmBl,卡拉永遠OK,14,0.762,0.738,6,-7.442,0,0.0315,0.436,1.66e-06,0.0344,0.902,131.929
32,0FfdtQrD9kT42o6Anv4uDn,大魚 - 唱片版,58,0.355,0.376,10,-11.062,0,0.0322,0.449,0.00010899999999999999,0.0947,0.117,140.19
33,7KJQsuGFRclzFzwtGXy1OC,你,39,0.705,0.442,8,-9.767,0,0.0391,0.53,0.0,0.079,0.655,117.972
34,4fvYU9z5abXplnTpdeejJs,Show Me,55,0.532,0.622,0,-8.723,0,0.14300000000000002,0.14,0.0,0.121,0.216,99.92
35,47BBI51FKFwOMlIiX6m8ya,I Want It That Way,79,0.6890000000000001,0.6940000000000001,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039
36,1EA40FX9aBaKIXwIp83WzL,二十歳の恋,35,0.632,0.375,4,-12.115,0,0.0274,0.793,0.36,0.128,0.274,113.94
37,5oK98mpTJSU0iqLHN1hZ3y,22 (OVER S∞∞N),57,0.298,0.112,1,-15.765,1,0.035300000000000005,0.972,0.0823,0.0935,0.09720000000000001,86.786
38,3MGAd3xzWg9xATUFe0bKxW,By the Sea,11,0.712,0.721,4,-5.595,0,0.211,0.667,0.00045799999999999997,0.14,0.366,94.957
39,5oYMLJBYRv0I3D5GZEqODA,More & More,62,0.6890000000000001,0.256,1,-10.572,1,0.0514,0.704,2.29e-06,0.051000000000000004,0.547,82.936
40,4KP9NMmpcTRop9Qa8nbpwm,Midnight Stroll,17,0.618,0.441,10,-14.985,1,0.059300000000000005,0.34600000000000003,0.879,0.178,0.794,166.019
41,2iem9XZI7aANbIpfjCqEUh,夜を使いはたして feat. PUNPEE,49,0.47600000000000003,0.908,5,-5.44,0,0.211,0.145,0.0,0.178,0.5680000000000001,174.671
42,7EkfLobuyqgITbfn3BFmXh,Moonlight Syndrome,42,0.736,0.268,0,-14.98,0,0.0386,0.637,0.848,0.09960000000000001,0.607,89.962
43,6QUMhgtN8EMqU30n7XHDAH,Nevereverland,47,0.291,0.928,7,-4.465,0,0.177,0.0132,0.0,0.186,0.259,103.07
